InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
500401,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-11-24 15:52:00,4.95,CUST-10222,United Kingdom
500402,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-07-25 11:41:00,1.69,CUST-10256,United Kingdom
500402,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-12-23 18:05:00,12.75,CUST-10291,United Kingdom
500402,22720,SET OF 3 CAKE TINS PANTRY DESIGN,24,2023-09-26 09:10:00,12.75,CUST-10045,United Kingdom
500403,23084,RABBIT NIGHT LIGHT,4,2023-12-28 12:21:00,2.08,CUST-10034,United Kingdom
500403,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-07-26 13:47:00,4.25,CUST-10204,United Kingdom
500403,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-07-24 17:46:00,2.55,CUST-10153,United Kingdom
500404,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-12-21 14:31:00,4.95,CUST-10163,France
500404,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-08 10:43:00,4.95,CUST-10037,France
500404,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-08-19 18:55:00,8.5,CUST-10010,United Kingdom
500405,22197,SMALL POPCORN HOLDER,1,2023-09-09 14:33:00,0.85,CUST-10217,United Kingdom
500405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-09-01 09:44:00,2.95,CUST-10364,United Kingdom
500405,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-03-22 19:00:00,4.25,CUST-10427,United Kingdom
500406,22633,HAND WARMER UNION JACK,6,2023-10-07 10:03:00,2.1,CUST-10098,United Kingdom
500406,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-06-18 13:33:00,4.25,CUST-10093,United Kingdom
500406,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-12-07 13:19:00,2.55,CUST-10014,Netherlands
500407,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-08-02 11:21:00,4.25,CUST-10005,United Kingdom
500407,23084,RABBIT NIGHT LIGHT,1,2023-03-01 15:14:00,2.08,CUST-10469,United Kingdom
500407,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-08-07 11:31:00,1.69,CUST-10249,United Kingdom
500408,71053,WHITE METAL LANTERN,24,2023-09-06 11:16:00,3.75,CUST-10048,United Kingdom
500408,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-12-26 14:40:00,4.25,CUST-10295,United Kingdom
500408,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-10-28 09:38:00,2.95,CUST-10332,United Kingdom
500409,22197,SMALL POPCORN HOLDER,1,2023-08-27 13:55:00,0.85,CUST-10032,Germany
500409,22633,HAND WARMER UNION JACK,2,2023-05-11 09:55:00,2.1,CUST-10087,United Kingdom
500409,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-12-30 15:06:00,12.75,CUST-10255,United Kingdom
500410,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-08-15 15:24:00,4.95,CUST-10031,United Kingdom
500410,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-08-16 12:15:00,1.69,CUST-10007,United Kingdom
500410,22632,HAND WARMER RED RETROSPOT,1,2023-09-20 13:58:00,2.1,CUST-10349,United Kingdom
500411,23084,RABBIT NIGHT LIGHT,4,2023-09-24 10:52:00,2.08,CUST-10153,United Kingdom
500411,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-10-15 08:06:00,8.5,CUST-10248,Germany
500411,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-08-01 09:20:00,2.95,CUST-10040,France
500412,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-12-01 10:22:00,4.25,CUST-10294,Germany
500412,22632,HAND WARMER RED RETROSPOT,2,2023-07-18 14:46:00,2.1,CUST-10131,United Kingdom
500412,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-03-03 14:28:00,8.5,CUST-10466,United Kingdom
500413,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-07-27 13:52:00,2.55,CUST-10036,United Kingdom
500413,22197,SMALL POPCORN HOLDER,2,2023-05-12 18:46:00,0.85,CUST-10096,United Kingdom
500413,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-12-09 14:43:00,12.75,CUST-10084,United Kingdom
500414,71053,WHITE METAL LANTERN,1,2023-01-13 16:01:00,3.75,CUST-10591,France
500414,22197,SMALL POPCORN HOLDER,1,2023-12-04 13:45:00,0.85,CUST-10265,United Kingdom
500414,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-09-07 11:34:00,1.69,CUST-10348,United Kingdom
500415,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-07-12 16:26:00,1.69,CUST-10101,United Kingdom
500415,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-08-31 08:25:00,4.95,CUST-10117,United Kingdom
500415,23084,RABBIT NIGHT LIGHT,1,2023-02-23 14:10:00,2.08,CUST-10595,United Kingdom
500416,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-05-25 19:27:00,8.5,CUST-10425,United Kingdom
500416,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-05-18 16:17:00,4.25,CUST-10125,Netherlands
500416,22632,HAND WARMER RED RETROSPOT,12,2023-09-05 08:52:00,2.1,CUST-10020,United Kingdom
500417,22960,JAM MAKING SET WITH JARS,12,2023-08-22 12:48:00,4.95,CUST-10286,United Kingdom
500417,22960,JAM MAKING SET WITH JARS,4,2023-10-31 12:17:00,4.95,CUST-10180,United Kingdom
500417,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-09-07 13:11:00,4.95,CUST-10024,Spain
500418,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-06-07 15:13:00,12.75,CUST-10123,United Kingdom
500418,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-12-19 19:24:00,4.25,CUST-10013,United Kingdom
500418,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-10-27 10:38:00,4.25,,United Kingdom
500419,23084,RABBIT NIGHT LIGHT,12,2023-07-03 12:27:00,2.08,CUST-10097,Netherlands
500419,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-09-11 11:25:00,4.25,CUST-10073,United Kingdom
500419,22960,JAM MAKING SET WITH JARS,1,2023-01-15 10:47:00,4.95,CUST-10410,United Kingdom
500420,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-07-28 15:43:00,4.95,CUST-10176,United Kingdom
500420,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-04-14 16:55:00,4.25,CUST-10097,United Kingdom
500420,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-12-29 16:46:00,3.25,CUST-10099,France
500421,23084,RABBIT NIGHT LIGHT,4,2023-07-27 17:22:00,2.08,CUST-10339,United Kingdom
500421,22197,SMALL POPCORN HOLDER,6,2023-08-06 11:58:00,0.85,CUST-10262,Germany
500421,22960,JAM MAKING SET WITH JARS,4,2023-01-11 09:21:00,4.95,CUST-10595,United Kingdom
500422,22632,HAND WARMER RED RETROSPOT,1,2023-08-27 13:33:00,2.1,CUST-10331,United Kingdom
500422,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-07-25 19:22:00,4.25,CUST-10084,United Kingdom
500422,22633,HAND WARMER UNION JACK,2,2023-10-29 16:44:00,2.1,CUST-10028,United Kingdom
500423,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-06-20 15:32:00,3.25,CUST-10062,Germany
500423,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-08-22 18:25:00,2.95,CUST-10260,United Kingdom
C500423,84029E,RED WOOLLY HOTTIE WHITE HEART,-1,2023-12-03 14:42:00,4.95,CUST-10216,France
500424,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-24 10:51:00,2.95,CUST-10077,United Kingdom
500424,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-12-05 18:48:00,4.95,CUST-10209,United Kingdom
500424,22633,HAND WARMER UNION JACK,2,2023-09-25 15:54:00,2.1,CUST-10114,United Kingdom
500425,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-10-23 13:27:00,2.55,CUST-10068,Germany
500425,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-03-31 09:34:00,4.25,CUST-10123,United Kingdom
500425,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-07-22 09:51:00,2.55,CUST-10163,United Kingdom
500426,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-08-14 19:10:00,4.95,CUST-10119,United Kingdom
500426,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-11-02 10:44:00,3.25,CUST-10196,United Kingdom
C500426,84879,ASSORTED COLOUR BIRD ORNAMENT,-2,2023-12-20 09:32:00,1.69,CUST-10236,United Kingdom
500427,22633,HAND WARMER UNION JACK,2,2023-02-10 16:51:00,2.1,CUST-10562,United Kingdom
500427,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-08-26 09:07:00,4.95,CUST-10058,France
500427,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-08-19 08:43:00,3.25,,United Kingdom
500428,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-08-26 10:46:00,3.25,CUST-10052,United Kingdom
500428,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-01 19:29:00,4.95,CUST-10072,United Kingdom
500428,71053,WHITE METAL LANTERN,2,2023-03-18 09:14:00,3.75,CUST-10582,United Kingdom
500429,22633,HAND WARMER UNION JACK,1,2023-08-31 10:26:00,2.1,CUST-10384,France
500429,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-01-18 16:34:00,4.95,CUST-10453,United Kingdom
500429,71053,WHITE METAL LANTERN,2,2023-10-01 13:11:00,3.75,CUST-10076,United Kingdom
500430,23084,RABBIT NIGHT LIGHT,4,2023-10-12 13:26:00,2.08,CUST-10301,France
500430,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-03-29 13:17:00,8.5,CUST-10203,United Kingdom
500430,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-03-15 16:06:00,1.69,CUST-10512,United Kingdom
500431,22960,JAM MAKING SET WITH JARS,2,2023-03-11 08:52:00,4.95,CUST-10149,United Kingdom
500431,22633,HAND WARMER UNION JACK,1,2023-10-13 14:06:00,2.1,CUST-10008,United Kingdom
500431,22632,HAND WARMER RED RETROSPOT,1,2023-09-21 19:38:00,2.1,CUST-10292,United Kingdom
500432,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-09-23 09:07:00,2.95,CUST-10321,United Kingdom
500432,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-08-02 14:52:00,4.95,CUST-10026,United Kingdom
500432,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-27 08:16:00,3.25,CUST-10035,United Kingdom
500433,71053,WHITE METAL LANTERN,4,2023-09-28 16:37:00,3.75,CUST-10384,United Kingdom
500433,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-08-20 09:13:00,12.75,CUST-10046,United Kingdom
500433,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-09-10 08:03:00,3.25,CUST-10099,United Kingdom
500434,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-07-18 11:50:00,2.95,CUST-10072,United Kingdom
500434,22633,HAND WARMER UNION JACK,2,2023-09-15 19:38:00,2.1,CUST-10163,United Kingdom
500434,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-07-29 17:52:00,2.55,CUST-10354,United Kingdom
500435,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-09-09 08:18:00,1.69,CUST-10163,United Kingdom
500435,22960,JAM MAKING SET WITH JARS,1,2023-12-19 19:34:00,4.95,CUST-10177,United Kingdom
500435,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-06-04 09:28:00,4.25,CUST-10105,United Kingdom
500436,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-08-09 17:21:00,2.55,CUST-10058,United Kingdom
500436,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-11-18 13:38:00,1.69,CUST-10000,Germany
500436,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-25 19:50:00,1.69,CUST-10009,United Kingdom
500437,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-09-20 10:30:00,2.55,CUST-10081,United Kingdom
500437,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-07-01 16:15:00,12.75,CUST-10079,Germany
500437,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-07-06 12:14:00,4.25,CUST-10073,United Kingdom
500438,71053,WHITE METAL LANTERN,2,2023-09-30 11:07:00,3.75,CUST-10193,United Kingdom
500438,71053,WHITE METAL LANTERN,12,2023-07-26 14:49:00,3.75,CUST-10015,United Kingdom
500438,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-09 18:04:00,2.95,CUST-10064,United Kingdom
500439,71053,WHITE METAL LANTERN,1,2023-09-19 19:56:00,3.75,CUST-10076,United Kingdom
500439,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-12-01 19:33:00,12.75,CUST-10015,United Kingdom
500439,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-04-03 10:51:00,8.5,CUST-10407,United Kingdom
500440,22960,JAM MAKING SET WITH JARS,4,2023-12-07 17:44:00,4.95,CUST-10001,United Kingdom
500440,22633,HAND WARMER UNION JACK,6,2023-10-09 10:06:00,2.1,CUST-10009,United Kingdom
500440,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-03-06 16:43:00,3.25,CUST-10063,United Kingdom
500441,71053,WHITE METAL LANTERN,1,2023-10-22 19:43:00,3.75,CUST-10234,United Kingdom
500441,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-03-23 19:47:00,2.55,CUST-10419,United Kingdom
500441,22632,HAND WARMER RED RETROSPOT,4,2023-09-12 10:07:00,2.1,CUST-10035,France
500442,22960,JAM MAKING SET WITH JARS,1,2023-08-24 17:52:00,4.95,CUST-10041,Spain
500442,23084,RABBIT NIGHT LIGHT,1,2023-10-29 18:10:00,2.08,CUST-10372,United Kingdom
500442,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-05-09 18:04:00,12.75,CUST-10481,United Kingdom
500443,22960,JAM MAKING SET WITH JARS,1,2023-09-12 17:49:00,4.95,CUST-10336,United Kingdom
500443,22960,JAM MAKING SET WITH JARS,6,2023-07-01 15:57:00,4.95,CUST-10155,United Kingdom
500443,22960,JAM MAKING SET WITH JARS,4,2023-09-01 19:57:00,4.95,CUST-10230,United Kingdom
500444,22632,HAND WARMER RED RETROSPOT,6,2023-07-24 10:26:00,2.1,CUST-10005,United Kingdom
500444,22197,SMALL POPCORN HOLDER,2,2023-03-24 14:05:00,0.85,CUST-10404,United Kingdom
500444,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-07-29 18:22:00,4.25,CUST-10014,United Kingdom
500445,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2023-03-20 14:09:00,4.95,CUST-10510,United Kingdom
500445,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-05-12 11:48:00,1.69,CUST-10439,United Kingdom
500445,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-12-13 19:00:00,3.25,CUST-10006,United Kingdom
500446,71053,WHITE METAL LANTERN,2,2023-09-09 15:40:00,3.75,CUST-10029,United Kingdom
500446,71053,WHITE METAL LANTERN,1,2023-08-06 08:04:00,3.75,CUST-10032,United Kingdom
500446,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-08-12 08:30:00,3.25,CUST-10033,United Kingdom
500447,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-09-10 12:54:00,8.5,CUST-10024,Spain
500447,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-01-15 11:33:00,4.95,CUST-10403,United Kingdom
500447,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-07-28 14:53:00,4.95,CUST-10014,United Kingdom
500448,22960,JAM MAKING SET WITH JARS,1,2023-10-12 19:13:00,4.95,CUST-10344,United Kingdom
500448,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-09-20 11:13:00,4.95,CUST-10050,United Kingdom
500448,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-12-15 11:02:00,4.95,CUST-10190,United Kingdom
500449,23084,RABBIT NIGHT LIGHT,2,2023-04-30 11:20:00,2.08,CUST-10498,Germany
500449,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-05-16 17:13:00,8.5,CUST-10132,Spain
500449,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-05-28 12:01:00,12.75,CUST-10580,United Kingdom
500450,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-01-30 12:54:00,2.95,CUST-10502,Germany
500450,71053,WHITE METAL LANTERN,1,2023-08-31 19:46:00,3.75,CUST-10019,United Kingdom
500450,22960,JAM MAKING SET WITH JARS,6,2023-12-30 14:14:00,4.95,CUST-10003,United Kingdom
500451,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-08 17:14:00,2.95,CUST-10020,Spain
500451,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-11-23 13:15:00,2.55,CUST-10154,United Kingdom
500451,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-03-09 15:07:00,4.25,CUST-10149,United Kingdom
500452,22632,HAND WARMER RED RETROSPOT,1,2023-12-30 11:36:00,2.1,CUST-10167,United Kingdom
500452,71053,WHITE METAL LANTERN,12,2023-11-17 08:21:00,3.75,CUST-10077,United Kingdom
500452,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-09-11 12:11:00,4.95,CUST-10015,United Kingdom
500453,22960,JAM MAKING SET WITH JARS,2,2023-12-15 09:39:00,4.95,CUST-10047,United Kingdom
500453,22632,HAND WARMER RED RETROSPOT,12,2023-02-24 17:44:00,2.1,CUST-10589,United Kingdom
500453,23084,RABBIT NIGHT LIGHT,2,2023-12-27 10:50:00,2.08,CUST-10088,United Kingdom
500454,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-03 19:18:00,1.69,CUST-10004,United Kingdom
500454,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-09-20 16:52:00,2.95,CUST-10108,United Kingdom
500454,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-05-09 10:07:00,2.95,CUST-10195,United Kingdom
500455,22960,JAM MAKING SET WITH JARS,2,2023-10-05 12:53:00,4.95,CUST-10012,United Kingdom
500455,23084,RABBIT NIGHT LIGHT,1,2023-09-02 14:34:00,2.08,CUST-10026,United Kingdom
500455,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-08-06 15:31:00,12.75,CUST-10305,United Kingdom
500456,22197,SMALL POPCORN HOLDER,6,2023-09-23 15:52:00,0.85,CUST-10052,Germany
500456,22960,JAM MAKING SET WITH JARS,1,2023-09-22 09:03:00,4.95,CUST-10053,United Kingdom
500456,23084,RABBIT NIGHT LIGHT,2,2023-09-06 15:27:00,2.08,CUST-10041,United Kingdom
500457,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-10-31 16:17:00,4.25,CUST-10026,Spain
500457,22633,HAND WARMER UNION JACK,4,2023-09-09 12:40:00,2.1,CUST-10090,United Kingdom
500457,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-08-23 08:47:00,2.55,CUST-10037,United Kingdom
500458,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-10-22 18:26:00,12.75,CUST-10017,United Kingdom
500458,22633,HAND WARMER UNION JACK,1,2023-09-12 19:29:00,2.1,CUST-10086,United Kingdom
500458,23084,RABBIT NIGHT LIGHT,4,2023-10-18 15:22:00,2.08,CUST-10050,United Kingdom
500459,23084,RABBIT NIGHT LIGHT,12,2023-10-22 13:02:00,2.08,CUST-10191,United Kingdom
500459,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-09-07 13:09:00,12.75,CUST-10007,United Kingdom
500459,71053,WHITE METAL LANTERN,2,2023-04-26 09:43:00,3.75,CUST-10401,United Kingdom
500460,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-09-18 11:24:00,4.95,CUST-10023,United Kingdom
500460,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-12-16 14:51:00,3.25,CUST-10044,United Kingdom
500460,22197,SMALL POPCORN HOLDER,6,2023-08-06 16:05:00,0.85,CUST-10055,United Kingdom
500461,22633,HAND WARMER UNION JACK,4,2023-10-17 15:13:00,2.1,CUST-10069,United Kingdom
500461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-11-15 12:09:00,2.95,CUST-10071,United Kingdom
500461,22633,HAND WARMER UNION JACK,24,2023-09-25 12:19:00,2.1,CUST-10003,United Kingdom
500462,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-04-07 18:21:00,4.25,CUST-10207,United Kingdom
500462,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-09-04 09:28:00,12.75,,Netherlands
500462,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-08-16 19:33:00,2.55,CUST-10019,United Kingdom
500463,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-10-22 08:52:00,3.25,CUST-10057,United Kingdom
500463,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-09-16 19:12:00,12.75,CUST-10378,United Kingdom
500463,22960,JAM MAKING SET WITH JARS,1,2023-08-04 19:14:00,4.95,CUST-10224,United Kingdom
500464,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-10-11 17:52:00,2.55,CUST-10029,United Kingdom
500464,22752,SET 7 BABUSHKA NESTING BOXES,24,2023-08-09 09:13:00,8.5,CUST-10184,United Kingdom
500464,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-08-20 17:45:00,8.5,CUST-10053,United Kingdom
500465,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-05-11 11:28:00,3.25,CUST-10169,United Kingdom
500465,22632,HAND WARMER RED RETROSPOT,2,2023-10-29 15:42:00,2.1,CUST-10259,United Kingdom
500465,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-08-22 10:53:00,12.75,CUST-10044,United Kingdom
500466,23084,RABBIT NIGHT LIGHT,2,2023-09-08 17:57:00,2.08,CUST-10245,United Kingdom
500466,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-11-09 14:55:00,3.25,CUST-10025,United Kingdom
500466,23084,RABBIT NIGHT LIGHT,1,2023-06-26 11:07:00,2.08,CUST-10186,United Kingdom
500467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-10-20 17:02:00,2.95,CUST-10042,United Kingdom
500467,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-08 10:29:00,4.25,CUST-10098,United Kingdom
500467,23084,RABBIT NIGHT LIGHT,4,2023-05-30 14:38:00,2.08,CUST-10089,United Kingdom
500468,23084,RABBIT NIGHT LIGHT,1,2023-02-22 13:07:00,2.08,CUST-10480,United Kingdom
500468,23084,RABBIT NIGHT LIGHT,6,2023-09-27 14:52:00,2.08,CUST-10014,United Kingdom
500468,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2023-07-30 10:29:00,4.95,CUST-10295,United Kingdom
500469,22960,JAM MAKING SET WITH JARS,2,2023-10-03 14:53:00,4.95,CUST-10145,United Kingdom
500469,22960,JAM MAKING SET WITH JARS,1,2023-10-22 17:38:00,4.95,CUST-10023,United Kingdom
500469,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-07-15 17:15:00,3.25,CUST-10077,Germany
500470,22632,HAND WARMER RED RETROSPOT,6,2023-09-18 08:31:00,2.1,CUST-10254,United Kingdom
500470,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-01 11:24:00,1.69,CUST-10038,United Kingdom
500470,22197,SMALL POPCORN HOLDER,2,2023-02-19 08:09:00,0.85,CUST-10482,Netherlands
500471,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-12-08 13:50:00,4.95,CUST-10104,United Kingdom
500471,22960,JAM MAKING SET WITH JARS,1,2023-12-11 09:33:00,4.95,CUST-10000,United Kingdom
500471,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-10-22 16:29:00,4.95,CUST-10033,United Kingdom
500472,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-12-20 16:36:00,4.95,CUST-10043,United Kingdom
500472,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-12-09 12:43:00,4.25,CUST-10207,United Kingdom
500472,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-06-06 09:33:00,4.95,CUST-10191,United Kingdom
500473,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-09-12 09:33:00,4.95,CUST-10056,Germany
500473,22197,SMALL POPCORN HOLDER,4,2023-08-29 12:52:00,0.85,CUST-10077,United Kingdom
500473,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-08-06 12:18:00,4.95,CUST-10052,France
500474,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-11-13 15:16:00,4.95,CUST-10108,United Kingdom
500474,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-12-14 11:52:00,2.95,CUST-10104,United Kingdom
500474,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-12-03 11:44:00,3.25,CUST-10001,United Kingdom
500475,23084,RABBIT NIGHT LIGHT,12,2023-11-30 19:26:00,2.08,CUST-10204,Spain
500475,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-12-02 17:04:00,4.95,CUST-10018,United Kingdom
500475,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2023-06-01 19:56:00,4.95,CUST-10079,United Kingdom
500476,22960,JAM MAKING SET WITH JARS,4,2023-10-28 08:35:00,4.95,CUST-10168,United Kingdom
500476,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-21 11:16:00,2.95,CUST-10001,France
500476,22632,HAND WARMER RED RETROSPOT,1,2023-12-01 18:28:00,2.1,CUST-10088,Spain
500477,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-07-27 14:01:00,2.55,CUST-10047,United Kingdom
500477,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2023-02-05 14:54:00,4.95,CUST-10555,United Kingdom
500477,71053,WHITE METAL LANTERN,12,2023-01-30 09:41:00,3.75,CUST-10447,United Kingdom
500478,22632,HAND WARMER RED RETROSPOT,4,2023-11-17 16:39:00,2.1,CUST-10227,United Kingdom
500478,22960,JAM MAKING SET WITH JARS,12,2023-03-16 10:05:00,4.95,CUST-10143,United Kingdom
500478,22960,JAM MAKING SET WITH JARS,2,2023-03-23 15:39:00,4.95,CUST-10569,France
500479,22632,HAND WARMER RED RETROSPOT,1,2023-12-07 08:31:00,2.1,CUST-10031,United Kingdom
500479,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-07-23 10:48:00,4.95,CUST-10207,United Kingdom
500479,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-03-22 09:16:00,4.95,CUST-10517,United Kingdom
500480,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-08-01 11:03:00,2.95,CUST-10370,United Kingdom
